MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Sale Type,SalePrice,PropertyAge,PropertyModAge,GarageAge
60,RL,106.0,12720,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1173.0,Unf,1455.0,GasA,Ex,Y,SBrkr,1466,1221,2687,1.0,2,1,Gd,10,Typ,2,TA,BuiltIn,RFn,3.0,810.0,TA,TA,Y,252,30,Sep,WD ,12.697715449879391,9,9,9.0
20,RL,85.0,11128,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158.0,Unf,2458.0,GasA,Ex,Y,SBrkr,2490,0,2490,1.0,2,0,Ex,9,Typ,2,Gd,Attchd,Fin,3.0,795.0,TA,TA,Y,70,226,Oct,WD ,13.056223574899784,4,3,4.0
50,RM,60.0,5160,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,1204.0,GasA,TA,Y,FuseA,1204,462,1666,0.0,1,0,TA,4,Typ,0,None,Detchd,Unf,1.0,384.0,Fa,TA,Y,0,0,Aug,WD ,11.813030057420567,82,59,82.0
20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1141.0,GasA,Ex,Y,SBrkr,1141,0,1141,0.0,1,1,TA,6,Typ,0,None,Detchd,Unf,2.0,484.0,TA,TA,Y,0,0,Mar,WD ,11.867097278690842,1,1,1.0
60,RL,73.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,732.0,Unf,732.0,GasA,Ex,Y,SBrkr,732,732,1464,0.0,1,1,TA,7,Typ,0,None,Attchd,Unf,2.0,470.0,TA,TA,Y,0,40,Jun,WD ,11.856515169360305,40,40,40.0
190,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,969.0,Unf,1117.0,GasA,TA,Y,SBrkr,820,527,1347,1.0,1,0,TA,5,Typ,0,None,None,None,0.0,0.0,None,None,N,85,0,Jan,WD ,11.585246126549855,98,17,0.0
190,RL,59.0,4484,Pave,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,485.0,Unf,672.0,GasA,TA,N,SBrkr,778,504,1282,1.0,1,0,TA,4,Typ,0,None,Detchd,Unf,1.0,240.0,TA,TA,Y,0,88,Jul,WD ,11.594505451962652,65,28,65.0
60,RL,67.0,9019,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,274.0,Unf,636.0,GasA,Ex,Y,SBrkr,636,684,1320,0.0,2,1,Gd,6,Typ,0,None,Attchd,Fin,2.0,472.0,TA,TA,Y,0,40,Jul,WD ,11.918390573078392,12,12,12.0
50,C (all),60.0,8520,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,3,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Fa,Fa,No,Unf,0.0,Unf,216.0,GasA,Fa,N,SBrkr,576,360,936,0.0,1,0,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,N,0,0,Apr,WD ,11.26446410567173,90,56,0.0
20,RL,92.0,11932,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1580.0,GasA,Ex,Y,SBrkr,1580,0,1580,0.0,2,0,Gd,7,Typ,0,None,Attchd,RFn,3.0,830.0,TA,TA,Y,0,24,Jun,ConLD,12.367885325692589,1,0,0.0
20,RL,82.5,115149,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219.0,Unf,1643.0,GasA,TA,Y,SBrkr,1824,0,1824,1.0,2,0,Gd,5,Typ,2,TA,Attchd,Unf,2.0,739.0,TA,TA,Y,380,48,Jun,WD ,12.618182296357007,36,5,36.0
20,RL,40.0,14330,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,88.0,ALQ,864.0,GasA,TA,Y,SBrkr,1558,0,1558,1.0,2,0,TA,5,Min2,0,None,Attchd,Fin,2.0,440.0,TA,TA,Y,140,0,Aug,WD ,12.0015054797889,33,7,33.0
30,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,None,None,None,None,0.0,None,0.0,GasA,TA,N,SBrkr,640,0,640,0.0,1,0,TA,5,Min1,0,None,Detchd,Unf,1.0,240.0,TA,TA,N,0,0,Apr,ConLD,11.349229372299439,65,3,65.0
160,RL,24.0,2308,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,257.0,Rec,855.0,GasA,TA,Y,SBrkr,855,467,1322,0.0,2,1,TA,6,Typ,1,Fa,Attchd,Unf,2.0,440.0,TA,TA,Y,260,0,Jun,WD ,11.898187865760873,35,35,35.0
70,RM,50.0,2500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,910.0,GasA,Ex,Y,SBrkr,916,910,1826,1.0,1,1,Ex,7,Min2,1,Gd,Attchd,Unf,1.0,164.0,Fa,Fa,Y,0,0,Jun,WD ,11.951180395901384,94,4,94.0
20,RL,50.0,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053.0,Unf,1309.0,GasA,TA,Y,SBrkr,1339,0,1339,1.0,2,0,TA,6,Typ,1,TA,Attchd,Fin,2.0,484.0,Gd,Gd,Y,0,58,Jul,WD ,12.100712129872347,16,16,16.0
190,RM,70.0,5600,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,None,None,None,None,0.0,None,0.0,GasA,Fa,N,SBrkr,372,720,1092,0.0,2,0,Fa,7,Mod,0,None,None,None,0.0,0.0,None,None,N,0,0,Jul,WD ,10.915088464214607,80,60,0.0
80,RL,73.0,9590,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786.0,Unf,868.0,GasA,Ex,Y,SBrkr,1146,0,1146,1.0,2,0,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,438.0,TA,TA,Y,160,22,May,WD ,12.141534124392603,4,4,4.0
80,RL,72.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,631.0,Unf,1041.0,GasA,Ex,Y,SBrkr,1125,0,1125,1.0,1,0,TA,6,Typ,1,Fa,Detchd,Unf,1.0,352.0,TA,TA,Y,296,0,Oct,WD ,11.736069016284437,33,33,32.0
50,RL,86.0,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,223.0,Unf,1017.0,GasA,Gd,Y,SBrkr,1020,1037,2057,0.0,1,1,Gd,6,Typ,1,Gd,Attchd,Fin,1.0,180.0,Fa,TA,Y,0,0,Jun,WD ,12.429216196844383,70,19,70.0
30,RM,60.0,6756,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Mansard,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Unf,0.0,Unf,481.0,GasA,TA,N,FuseA,899,0,899,0.0,1,0,TA,5,Typ,0,None,Detchd,Unf,1.0,200.0,Fa,TA,P,0,0,Sep,WD ,11.26446410567173,98,58,78.0
190,RM,63.0,11426,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Unf,0.0,Unf,828.0,GasA,Gd,Y,FuseA,828,658,1594,0.0,2,0,TA,9,Typ,0,None,None,None,0.0,0.0,None,None,N,0,172,Jun,WD ,11.678439903447801,98,12,0.0
20,RL,93.0,12030,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1694.0,GasA,Ex,Y,SBrkr,1694,0,1694,0.0,2,0,Gd,7,Typ,0,None,Attchd,Fin,3.0,818.0,TA,TA,Y,168,228,Dec,New,12.669806661762314,0,0,0.0
60,RL,80.0,9554,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,380.0,Unf,777.0,GasA,Ex,Y,SBrkr,1065,846,1911,0.0,2,1,Gd,8,Typ,1,TA,Attchd,RFn,2.0,471.0,TA,TA,Y,182,81,Sep,WD ,12.2783933071098,13,12,13.0
30,RM,61.0,8534,Pave,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,432.0,GasA,TA,N,FuseA,672,0,672,0.0,1,0,TA,4,Min1,0,None,None,None,0.0,0.0,None,None,N,0,0,Jun,WD ,11.184421397998193,81,56,0.0
20,RL,104.0,11361,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644.0,Unf,1193.0,GasA,TA,Y,SBrkr,1523,0,1523,0.0,2,0,TA,7,Typ,1,TA,Attchd,Fin,2.0,478.0,TA,TA,Y,0,0,May,COD,12.100712129872347,32,32,32.0
20,RL,47.0,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1398.0,LwQ,1606.0,GasA,TA,Y,SBrkr,1651,0,1651,1.0,2,0,TA,7,Min2,1,TA,Attchd,Fin,2.0,616.0,TA,TA,Y,192,0,Nov,WD ,12.122691036591123,22,22,22.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,991.0,Unf,1041.0,GasA,Ex,Y,SBrkr,1041,0,1041,1.0,1,0,TA,6,Typ,0,None,Attchd,RFn,1.0,270.0,TA,TA,Y,224,88,Jul,WD ,11.732060994886899,50,50,50.0
90,RL,70.0,8267,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1604.0,GasA,TA,Y,SBrkr,1604,0,1604,0.0,2,0,TA,8,Typ,0,None,Attchd,Unf,2.0,576.0,TA,TA,Y,42,0,Mar,WD ,11.813030057420567,52,52,52.0
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,521.0,Unf,981.0,GasA,Ex,Y,SBrkr,1014,658,1672,0.0,1,1,Gd,6,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,Y,0,11,Jul,WD ,12.01309450854769,68,19,68.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1164.0,GasA,TA,Y,SBrkr,1164,0,1164,0.0,1,1,TA,6,Typ,0,None,Attchd,Unf,2.0,528.0,TA,TA,Y,0,0,Jul,COD,11.84939770159144,37,37,37.0
20,RL,71.0,7350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1041.0,GasA,Gd,Y,SBrkr,1041,0,1041,0.0,1,0,TA,6,Typ,0,None,Attchd,RFn,1.0,294.0,TA,TA,Y,0,0,Mar,WD ,11.759785542901755,51,51,51.0
85,RL,70.0,7703,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,8,Gable,CompShg,HdBoard,HdBoard,BrkCmn,40.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,450.0,Unf,450.0,GasA,Ex,Y,SBrkr,1034,0,1034,0.0,1,0,TA,6,Typ,1,Po,Basment,Fin,2.0,504.0,TA,TA,Y,311,0,May,WD ,11.938193200374572,30,30,30.0
50,RM,63.0,4347,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,Gd,No,Unf,0.0,Unf,796.0,GasA,Ex,Y,SBrkr,825,784,1609,0.0,1,0,TA,7,Typ,0,None,Detchd,Unf,1.0,228.0,Fa,Fa,N,0,182,Jun,WD ,11.755871643580617,98,58,98.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,32.0,Rec,572.0,GasA,Gd,Y,SBrkr,1337,0,1337,1.0,1,0,Gd,7,Typ,1,Gd,Attchd,RFn,1.0,264.0,TA,TA,Y,0,192,Sep,WD ,11.86005499606543,58,2,58.0
60,RL,98.0,12256,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032.0,Unf,1463.0,GasA,Ex,Y,SBrkr,1500,1122,2622,1.0,2,1,Gd,9,Typ,2,TA,Attchd,RFn,2.0,712.0,TA,TA,Y,186,32,Apr,WD ,12.691580461311874,16,15,16.0
20,RL,80.0,9547,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1594.0,GasA,Ex,Y,SBrkr,1594,0,1594,0.0,2,0,Gd,6,Typ,1,TA,Attchd,RFn,2.0,472.0,TA,TA,Y,190,80,Jul,WD ,12.146853285870202,14,14,14.0
20,FV,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905.0,Unf,1262.0,GasA,Gd,Y,SBrkr,1262,0,1262,0.0,2,0,Gd,5,Typ,0,None,Attchd,Fin,2.0,572.0,TA,TA,Y,0,120,May,New,12.128111104060462,0,0,0.0
20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,TA,TA,PConc,Gd,Gd,No,GLQ,80.0,Unf,1175.0,GasA,Ex,Y,SBrkr,1175,0,1175,1.0,1,0,Gd,6,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,90,Jun,WD ,11.891361900690473,3,2,0.0
70,RM,60.0,3600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,624.0,GasA,Ex,Y,SBrkr,664,624,1288,1.0,1,0,Ex,5,Typ,1,Gd,Attchd,Unf,1.0,280.0,TA,TA,N,0,103,May,WD ,11.686878772093667,92,2,92.0
160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,630.0,GasA,TA,Y,SBrkr,630,672,1302,0.0,2,1,TA,6,Typ,0,None,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,May,COD,11.626254150277232,38,38,18.0
120,FV,37.0,3316,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039.0,Unf,1247.0,GasA,Ex,Y,SBrkr,1247,0,1247,1.0,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2.0,550.0,TA,TA,Y,0,84,Apr,WD ,12.190959007720126,1,1,1.0
60,RL,72.0,16387,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Ex,Gd,No,GLQ,1369.0,Unf,1738.0,GasA,Gd,Y,SBrkr,1738,851,2589,1.0,2,1,Ex,11,Typ,1,Gd,Attchd,RFn,3.0,831.0,TA,TA,Y,0,0,Aug,New,12.928980064352745,0,0,0.0
20,RL,74.0,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,1568.0,GasA,Ex,Y,SBrkr,1689,0,1689,1.0,2,0,Gd,7,Typ,2,Gd,Attchd,RFn,3.0,857.0,TA,TA,Y,150,59,Jul,WD ,12.509874099861838,6,6,6.0
120,RL,48.0,3242,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,1405.0,GasA,Ex,Y,SBrkr,1405,0,1405,1.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,478.0,TA,TA,Y,136,36,Mar,WD ,12.206072645530174,4,4,4.0
80,RL,64.0,8991,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,6,Gable,CompShg,Plywood,Plywood,Stone,130.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,624.0,Rec,1228.0,GasA,TA,Y,SBrkr,1324,0,1324,0.0,2,0,Gd,5,Typ,1,Fa,Attchd,Fin,2.0,585.0,TA,TA,Y,407,36,Feb,WD ,12.066810578196666,31,31,31.0
20,RL,80.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1098.0,Rec,1377.0,GasA,TA,Y,SBrkr,1377,0,1377,1.0,1,0,TA,6,Typ,2,TA,Attchd,Unf,1.0,351.0,TA,TA,Y,0,0,Nov,WD ,11.960811288962345,47,47,42.0
60,RL,79.0,9303,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,872.0,GasA,Ex,Y,SBrkr,888,868,1756,1.0,2,1,TA,7,Typ,0,None,Attchd,Fin,2.0,422.0,TA,TA,Y,144,122,Jul,WD ,12.225875272826354,11,10,11.0
20,RL,70.0,8544,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1228.0,GasA,Gd,Y,SBrkr,1228,0,1228,0.0,1,1,Gd,6,Typ,0,None,Attchd,Unf,1.0,271.0,TA,TA,Y,0,65,Jun,WD ,11.914047823644255,42,2,42.0
20,RL,72.0,11425,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,1008.0,GasA,Gd,Y,SBrkr,1008,0,1008,0.0,1,0,TA,4,Typ,1,Gd,Attchd,RFn,1.0,275.0,TA,TA,Y,0,0,Jul,WD ,11.827736204810263,52,52,52.0
60,RL,75.0,11404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252.0,Unf,1153.0,GasA,Ex,Y,SBrkr,1153,878,2031,0.0,2,1,Gd,8,Typ,1,TA,Attchd,Fin,2.0,541.0,TA,TA,Y,192,84,Jul,WD ,12.312682380588432,10,9,10.0
60,RL,72.0,8229,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,752.0,GasA,Ex,Y,SBrkr,752,752,1504,0.0,2,1,Gd,6,Typ,0,None,Attchd,Fin,2.0,440.0,TA,TA,Y,100,32,Dec,New,12.01974306733868,0,0,0.0
30,RM,56.0,4485,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,936.0,GasA,TA,Y,SBrkr,936,0,936,1.0,1,0,TA,5,Typ,1,Gd,None,None,0.0,0.0,None,None,P,51,0,May,WD ,11.603679828238693,90,60,0.0
20,RL,62.5,15635,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,GasA,TA,Y,SBrkr,1383,0,1383,0.0,1,0,TA,6,Mod,0,None,Attchd,Unf,2.0,498.0,Fa,TA,Y,0,0,Oct,WD ,11.711776323715394,55,55,29.0
30,RM,56.0,3153,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,967.0,GasA,Gd,Y,SBrkr,967,0,967,0.0,1,0,TA,5,Typ,1,Gd,Detchd,Unf,1.0,180.0,Fa,TA,N,0,0,Jul,WD ,11.511924964636645,87,17,87.0
20,FV,84.0,11096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,1656.0,GasA,Ex,Y,SBrkr,1656,0,1656,0.0,2,0,Gd,7,Typ,0,None,Attchd,RFn,3.0,826.0,TA,TA,Y,0,146,Jul,WD ,12.428015476267865,1,1,1.0
20,RL,80.0,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,1092.0,GasA,Ex,Y,SBrkr,1152,0,1152,0.0,1,0,Gd,6,Typ,1,Gd,Attchd,Unf,1.0,300.0,TA,TA,Y,0,36,Aug,WD ,11.973509872299472,59,5,59.0
20,RL,74.0,7733,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,GLQ,24.0,Unf,1142.0,GasA,Ex,Y,SBrkr,1142,0,1142,0.0,1,1,Gd,5,Typ,0,None,None,None,0.0,0.0,None,None,Y,4,50,Jan,WD ,11.845819880243557,1,1,0.0
